formula,name
C48 H44 N12 O8 Zn4,CUQRIR_FSR_macro
C40 H28 N12 O8 Zn4,CUQRUD_FSR_macro
C50 Cd2 H50 N10 O14,CUQXOD_FSR_macro
C50 Cu2 H38 N6 O14,CUQXUJ_FSR_macro
C54 Cu2 H38 N6 O12,CUQYAQ_FSR_macro
C4 H12 K4 O28 P4 V4,CUQZEV_FSR_macro
C48 Cu4 H36 N16 O4 S4,CURGUR_FSR_macro
Bi2 C28 Cl2 H12 N4 O8,CURNOU_FSR_macro
C80 H56 N16 O24 Zn4,CURPOW_FSR_macro
Br8 C60 Cu4 H52 N28 O4,CURYAQ_FSR_macro
C12 Cd2 H16 I4 N8,CURZIZ_FSR_macro
C24 Cu8 H32 N32,CUSFAZ_FSR_macro
C34 H32 N6 Ni1 O6 S2,CUSGOO_FSR_macro
Bi4 C116 H92 N4 O36,CUSQEP_FSR_macro
C52 Cd2 Cl4 H40 N12,CUSQOX_FSR_macro
C52 Cd2 H40 I4 N12,CUSQUD_FSR_macro
C52 Cl4 H40 Hg2 N12,CUSRAK_FSR_macro
Br4 C52 H40 Hg2 N12,CUSREO_FSR_macro
Br4 C52 Cd2 H40 N12,CUSRIS_FSR_macro
C52 Cd2 H40 I4 N12,CUSROY_FSR_macro
C52 Cd2 H40 N4 O12,CUSTIU_FSR_macro
C26 Cd1 H22 N2 O7,CUSTOA01_FSR_macro
C52 Cd2 H44 N4 O14,CUSTOA_FSR_macro
C8 Cu2 H12 O10,CUSUCC02_FSR_macro
C52 Cd2 H48 N4 O16,CUSVIW_FSR_macro
C26 Cl2 H16 N6 O6 S2 Zn2,CUSVUI_FSR_macro
C40 F4 H26 Mn1 N6 O2,CUTCEB_FSR_macro
C26 F4 H16 Mn1 N6 O2,CUTCIF_FSR_macro
C20 F4 H16 N6 O2 Zn1,CUTDOM_FSR_macro
C44 H48 N12 O4 Zn2,CUTDUS01_FSR_macro
C22 H24 N6 O2 Zn1,CUTDUS_FSR_macro
C120 H80 N8 O24 Zn6,CUTKOS_FSR_macro
C24 H16 O8 Pb2,CUTKUY_FSR_macro
C104 Cu8 H112 N8 O40,CUTLOT_FSR_macro
C48 Cd2 F8 H16 N12,CUTMEL_FSR_macro
Ag4 C64 H48 N8 O8,CUTNIP_FSR_macro
C14 Cu1 H10 N12 O4,CUTTIW_FSR_macro
C48 Cd6 H36 N24 O24,CUTVET_FSR_macro
C56 H32 O24 S8 U4,CUVCOM_FSR_macro
Ag8 C120 H96 N16 O16,CUVFAB_FSR_macro
C36 Co6 H18 O18,CUVTUJ_FSR_macro
C44 H44 N12 O20 Zn4,CUWMEN_FSR_macro
Ag4 C56 F12 H36 N12 O8,CUWNEO_FSR_macro
C164 Co12 H148 N8 O66,CUWNIT_FSR_macro
Ag2 C20 F8 H16 N4 Nb2 O2,CUWRIW_FSR_macro
Br2 C58 H52 N6 O16 Zn4,CUXCOO_FSR_macro
C68 H44 O24 Sm4,CUXPAN_FSR_macro
C68 Gd4 H44 O24,CUXPIV_FSR_macro
C68 H44 O24 Tb4,CUXPOB_FSR_macro
C68 Er4 H44 O24,CUXPUH_FSR_macro
C48 H38 O16 Tb2,CUXQIW_FSR_macro
C62 Cd3 H46 N6 O16,CUXSUK_FSR_macro
C32 Cd2 H22 N8 O14,CUXTOG_FSR_macro
C48 Cu12 H40 I12 N16,CUXVEX_FSR_macro
C36 Cu2 H28 N8 O8 S4,CUYDAC_FSR_macro
C54 Co6 H36 N12 O12 S6,CUYDEG_FSR_macro
C60 Cl4 H44 Hg2 N12 O4,CUYDUW_FSR_macro
C40 H40 N4 O12 Zn2,CUYHEK_FSR_macro
C88 H72 N8 O16 Zn4,CUYHIO_FSR_macro
C40 H36 N4 O10 Zn2,CUYHOU01_FSR_macro
C44 H40 N4 O8 Zn2,CUYHUA_FSR_macro
C40 H32 N4 O8 Zn2,CUYJAI_FSR_macro
C20 H16 N4 O12 P4 Sn4,CUYJEM_FSR_macro
C20 H16 N4 O14 P4 Sn6,CUYJIQ_FSR_macro
C44 H58 N8 O16 Zn3,CUYQIX_FSR_macro
C46 Cl4 H32 N12 O8 Zn4,CUYREU_FSR_macro
C54 Cl2 H36 N12 O12 Zn4,CUYRIY_FSR_macro
C92 H64 I8 N24 O16 Zn8,CUYRUK_FSR_macro
C34 Cu2 H28 N10 S2,CUYSAR_FSR_macro
C42 Cu4 H40 N12 S4,CUYSOF_FSR_macro
C44 Cu4 H44 N12 S4,CUYSUL_FSR_macro
C34 Cu4 H24 N12 S4,CUYTAS_FSR_macro
C36 Cu2 H32 N10 S2,CUYTEW_FSR_macro
C24 Cu4 H24 O8,CUYXOK_FSR_macro
C48 H24 K4 O24 Sn4,CUZJIR_FSR_macro
C48 H24 O24 Rb4 Sn4,CUZJOX_FSR_macro
Ag8 C32 H40 N32 O32,CUZKUF_FSR_macro
Ag4 C20 Cl4 H28 N12 O16,CUZLAM_FSR_macro
C64 Cl8 Cu4 H48 O24,CUZNUG_FSR_macro
C56 H108 N16 Na4 O48 P8,CYPCHO02_FSR_macro
C28 Cu4 H16 N12,CYPYCU10_FSR_macro
Ag4 C64 H48 N20 O12,DABDAN_FSR_macro
C50 H38 N6 O12 Zn2,DABWEL_FSR_macro
C64 Cu4 H40 N16 O16,DABWUA01_FSR_macro
C64 Cu4 H40 N16 O16,DABWUA_FSR_macro
C64 F8 H32 N16 Zn2,DABXOW_FSR_macro
Ag16 C40 H8 O32,DACJUO_FSR_macro
Ba2 C6 Co1 H14 O16,DACMOK_FSR_macro
Ba2 C6 H14 Ni1 O16,DACMUQ_FSR_macro
Ba2 C6 H14 O16 Zn1,DACNEB_FSR_macro
C24 Cu4 H48 I4 N8 S4,DACQAC_FSR_macro
C24 Cu3 H44 I8 N8 S2,DACQEG_FSR_macro
C32 Cd2 H24 N12 S4,DACVOT_FSR_macro
C32 Cd2 H24 N12 S4,DACWAG_FSR_macro
C72 H42 N4 O16 Tb2,DACXOV_FSR_macro
C72 H42 Ho2 N4 O16,DACXUB_FSR_macro
C72 H42 N4 O16 Yb2,DACYAI_FSR_macro
C44 Co6 H28 N16 O24,DADKUR_FSR_macro
C36 H52 N4 O8 Zn4,DADLIF_FSR_macro
C32 H64 O16 Zn8,DADLOL_FSR_macro
C8 H20 N4 O20 Zn2,DADMEB01_FSR_macro
Br2 C60 Cu6 H50 N20 O2 S6 W2,DADYAL_FSR_macro
C28 Cd2 H28 N12 S4,DAFGUN_FSR_macro
C8 Gd2 H12 O16,DAFKIH_FSR_macro
C8 Gd2 H8 O14,DAFNEG_FSR_macro
C8 Gd2 H4 O12,DAFNIK_FSR_macro
C32 H44 N8 O8 Tl4,DAFSOT_FSR_macro
C44 H24 N12 O24 Zn6,DAFSOV_FSR_macro
C44 H24 N12 O24 Zn6,DAFTEM_FSR_macro
Ag2 C30 Cl4 H16 N10 O8,DAFVAK_FSR_macro
Ag2 Br4 C30 H16 N10 O8,DAFVEO_FSR_macro
C56 H48 N8 O16 S8 Zn4,DAFZAM_FSR_macro
C84 H48 Mn6 N12 O26,DAFZAO_FSR_macro
C28 H24 N4 O8 Pb2 S4,DAFZIU_FSR_macro
C24 H32 Mn3 N2 O14,DAGDEV_FSR_macro
Ba2 C28 H44 N8 O2,DAGGUP_FSR_macro
C28 Cu4 H28 I4 N4 O4,DAGLEE_FSR_macro
C36 Cd8 Cl4 H28 N48 O8,DAGTUD_FSR_macro
C46 Cu2 H38 I2 N2 P2,DAHBIA_FSR_macro
Ag2 C10 Cl2 H10 N2 S2,DAHJUR_FSR_macro
C10 Cd2 H14 O14,DAHMEF03_FSR_macro
C30 Cd2 H20 N6 O14,DAHZAO_FSR_macro
C22 Cd2 H32 N20,DAHZUJ_FSR_macro
C72 Co4 H44 N4 O16,DAJHUS_FSR_macro
C34 Cu2 H28 N4 O12 S2,DAKJOQ_FSR_macro
C80 Cl8 Co4 H56 N16,DAKKOR_FSR_macro
C28 H28 Hg2 I4 N8,DAKLIM_FSR_macro
C18 H18 Ho2 N2 O22,DAKLOS_FSR_macro
C52 H32 Mn2 N4 O10,DAKMIN_FSR_macro
C44 H34 N10 Ni2 O12,DALCAX_FSR_macro
Bi4 C56 H36 N8 O36,DALQEO_FSR_macro
C12 Cu2 H22 O8 P2,DALQUD_FSR_macro
Ag8 C4 H8 O12 P4,DALRAK_FSR_macro
C120 Dy8 H96 N8 O88,DALSUH_FSR_macro
C18 Cu3 H12 N2 O12,DALTOC_FSR_macro
C48 Cd4 H40 N8 O20,DALVAQ_FSR_macro
C8 H24 N32 O12 Pb4,DALXAS_FSR_macro
C26 Cu1 H38 N4 O8,DAMTUJ_FSR_macro
Au8 C32 H64 I8 S8,DAMVES_FSR_macro
C38 Cd2 H38 N10 O10,DAMWEW_FSR_macro
C16 Cu4 H12 I4 N4,DAMXAT_FSR_macro
C24 Cu2 H18 I2 N2 O2,DAMXEX_FSR_macro
C32 Cu4 H16 N8 O16 S8,DAMYIC_FSR_macro
C136 Cd8 H112 N24 O32,DAMZEZ_FSR_macro
C232 H152 N24 Ni8 O48,DANFUW_FSR_macro
C58 Cu1 H36 N6 O10,DANGAD_FSR_macro
Ag4 C34 H30 N12 O18,DANHIL_FSR_macro
Ag4 C48 H56 N12 O8 Si4,DANTIW_FSR_macro
C12 Cu4 H36 O16 P4,DANTUJ_FSR_macro
C192 H120 N24 O120 Zn24,DAPHOU_FSR_macro
Ag2 C14 H24 N2 O6 S2,DAPJUB_FSR_macro
Ag4 C20 H40 N4 O8 S4,DAPKAI_FSR_macro
Ag4 C16 H32 N4 O8 S4,DAPKEM_FSR_macro
C38 H24 Mn2 N24,DAPMAK_FSR_macro
C64 Cd4 H40 N32,DAPWOJ_FSR_macro
C28 Cd2 H20 N8 S4,DAPWUP_FSR_macro
Ag4 C36 H16 N4 O20,DAPYUP_FSR_macro
C50 Cd1 H30 N4 O10,DAQLOZ_FSR_macro
C100 Cd2 H60 N8 O20,DAQLUF_FSR_macro
C24 H24 Na2 O24 Sm2,DAQRUK_FSR_macro
C36 H32 Na2 O24 Sm2,DAQSAR_FSR_macro
Ag4 C8 H8 N8 O12,DAQSOD_FSR_macro
C24 Gd2 H24 Na2 O24,DAQSOF_FSR_macro
C36 Gd2 H32 Na2 O24,DAQSUL_FSR_macro
C24 H24 Na2 O24 Tb2,DAQTAS_FSR_macro
C36 H32 Na2 O24 Tb2,DAQTEW_FSR_macro
C24 Dy2 H24 Na2 O24,DAQTIA_FSR_macro
C36 Dy2 H32 Na2 O24,DAQTOG_FSR_macro
C24 H24 Ho2 Na2 O24,DAQTUM_FSR_macro
C36 H32 Ho2 Na2 O24,DAQVAU_FSR_macro
C24 Er2 H24 Na2 O24,DAQVEY_FSR_macro
C36 Er2 H32 Na2 O24,DAQVIC_FSR_macro
C204 H176 N32 O72 Zn16,DARQOF_FSR_macro
C24 Cd2 H28 N8 O10,DARYEB_FSR_macro
C28 Cd2 H20 N8 O8,DASCIK_FSR_macro
C16 H12 N4 Ni2 O8,DASLIT_FSR_macro
C16 Cu2 H12 N4 O8,DASMAM_FSR_macro
C84 H108 N16 Nd12 O92,DATHAJ_FSR_macro
Ag2 C14 H20 N6 O6,DATNES_FSR_macro
Ag4 C20 H12 O12,DATPAP_FSR_macro
Ag4 C52 Cl4 H48 O16 S8,DATRIA_FSR_macro
Ag2 C34 F14 H24 O4 S4,DATSOH_FSR_macro
Ag4 C60 F8 H48 O8 S8,DATSUN_FSR_macro
C16 H32 Mn2 N4 O20,DATYOM01_FSR_macro
C36 Cl8 H36 O16 Zn2,DAVJOB_FSR_macro
C28 H28 N8 O8 S2 Zn2,DAVKAO_FSR_macro
Ag2 C58 F6 Fe2 H46 O6 P2 S2 Se2,DAVKIV_FSR_macro
C16 Cu4 H12 I4 N8,DAVMIY_FSR_macro
C12 Cl2 Co1 H16 N2 O8 Pd1,DAVQIC_FSR_macro
C48 Co2 H44 N8 O8,DAVXIJ_FSR_macro
C96 Co4 F24 H60 N8 O16,DAVYEG_FSR_macro
C40 H32 N4 Ni4 O20,DAWCAH_FSR_macro
C88 H60 Mn6 O28,DAWCOV_FSR_macro
C108 Cd6 H68 N4 O24,DAWDAI_FSR_macro
C32 Cu2 Gd2 H32 N16 O16,DAWHIU_FSR_macro
C32 Cu2 H32 N16 O16 Tb2,DAWHOA_FSR_macro
C32 Cu2 Dy2 H32 N16 O16,DAWHUG_FSR_macro
C48 Cu10 H32 N12 O40,DAWJES_FSR_macro
C84 H76 N4 Nd4 O32,DAWKUJ_FSR_macro
C84 H76 N4 O32 Pr4,DAWLAQ_FSR_macro
C84 Eu4 H76 N4 O32,DAWLUK_FSR_macro
C48 H48 N12 O8 Zn2,DAWPIC_FSR_macro
C48 H48 N12 O8 Zn2,DAWPOI_FSR_macro
C18 H16 Mn2 O12,DAWSEB_FSR_macro
C64 H64 Mn12 N40 O48,DAWWIJ_FSR_macro
C32 Cd4 H20 N20 O16,DAWWUV_FSR_macro
Ba4 C44 H36 N12 O20,DAXDEO_FSR_macro
C44 H36 N12 O20 Sr4,DAXDIS_FSR_macro
C44 Ca4 H36 N12 O20,DAXDUE_FSR_macro
Ba4 C44 H36 N12 O20,DAXFAM_FSR_macro
C96 H72 Hg8 N56 O8,DAXGAN_FSR_macro
C48 H36 Hg4 N28 O4,DAXGER_FSR_macro
C60 H44 N6 O16 Zn2,DAXGOA_FSR_macro
C42 H28 N4 O16 Zn3,DAXGUG_FSR_macro
C44 H44 N4 O20 Zn4,DAXNOG03_FSR_macro
C32 Cl8 H52 Hg4 S4,DAXNOH_FSR_macro
Br4 C32 H52 Hg2 S4,DAXNUN_FSR_macro
C40 H56 Hg4 I8 S8,DAXPAV_FSR_macro
C46 H34 N8 Ni2 O10,DAXRAX_FSR_macro
C28 Cd2 H16 N4 O8,DAXROL_FSR_macro
C32 Co2 H16 N12 Ni2,DAXWIJ_FSR_macro
C28 Co2 H16 N12 Ni2,DAXWOP_FSR_macro
C48 Cl8 H54 Hg4 N14 O6,DAXZOU_FSR_macro
C76 Cu4 H56 N16 O16,DAYCEN_FSR_macro
C56 Cd4 Cl8 H36 N12 O4 S4,DAYDAJ_FSR_macro
C4 Cl4 H24 K2 N4 O8 P2 Pt2,DAYGOB_FSR_macro
C16 H12 K4 N8 O8 S4,DAYGUH_FSR_macro
C38 Cd2 H28 N16 O12,DAYJIY_FSR_macro
Ag2 C38 H28 N14 O6,DAYJOE_FSR_macro
C48 H32 N8 Nd4 O28,DAYKEV_FSR_macro
C48 H32 N8 O28 Sm4,DAYKIZ_FSR_macro
C48 H32 N8 O28 Tb4,DAYKOF01_FSR_macro
C8 H8 O12 Zn2,DAYMAS_FSR_macro
Br4 C12 Cd2 H16 N8 O4 S4,DAYPUR_FSR_macro
C28 H32 N8 O12 Zn2,DAYQOM_FSR_macro
C56 Cl8 H36 N4 O20 Zn4,DAYRIG_FSR_macro
C16 Cd2 Cl4 H24 N8,DAYTAB_FSR_macro
C64 Cu4 H52 N12 O20 S4,DAYTAZ_FSR_macro
C24 Cd4 Cl12 H48 N12,DAYTIJ_FSR_macro
C28 Cd4 H40 N8 O20 S4,DAYVEF_FSR_macro
C32 Cd2 H28 N12,DAYVIJ_FSR_macro
C112 Cd4 H80 N16 O32,DAYWIM_FSR_macro
Br4 C18 H22 Hg2 S2,DAZDAK_FSR_macro
C36 Cu3 H30 N12 S6,DAZHAO_FSR_macro
C20 Cu2 H16 N16,DAZPYC02_FSR_macro
C24 Cl4 Cu4 H20 N4 O8,DAZXOU_FSR_macro
C24 H16 N8 S4 Zn2,DAZYEI_FSR_macro
C32 Cu2 H72 O8 P4,DBUPCU_FSR_macro
C76 Cu4 H92 N20 O20,DEBKOM_FSR_macro
Ag2 C40 H56 N10 O6,DEBTUA_FSR_macro
C180 Cu3 H120 N36 O36 Zn6,DEBWEO_FSR_macro
C30 Cl4 H36 N12 O2 Zn2,DEBWUD_FSR_macro
C60 H52 N8 O8 Zn2,DEBXEQ_FSR_macro
C8 Co4 H16 N4 O28 V8,DECBAQ_FSR_macro
C28 Cu1 H28 N10 O6,DECCOE_FSR_macro
C36 H28 N8 O12 P4 Zn4,DECFUP_FSR_macro
Ag4 C32 F12 H32 N8 O8,DECMII_FSR_macro
C60 H60 N12 O28 Zn4,DECTIP_FSR_macro
C42 H42 N2 O6 Sn2,DECVUE_FSR_macro
C28 Cu4 H40 N4 O8 P4 S8,DECWIS_FSR_macro
C18 Cu2 H28 N2 O4 P2 S4,DECWUE_FSR_macro
C120 Cu4 H104 N40 O16 S16,DECZIX_FSR_macro
C60 H50 N10 O12 Zn2,DEDGOL_FSR_macro
C8 Ca2 H12 N12 O16 P4,DEDKEE_FSR_macro
C36 Cu2 H24 N12 O8,DEDLAC_FSR_macro
Ag8 Br8 C48 H56 N8,DEDNUV_FSR_macro
Ag8 Br8 C48 H56 N8,DEDPAD01_FSR_macro
Ag4 Br4 C24 H28 N4,DEDPAD_FSR_macro
Ag4 C56 H44 N8 O8,DEDTAJ_FSR_macro
C20 Cu2 H24 N4 O12 S4,DEDWOB_FSR_macro
C38 H46 K2 O22,DEFGEB_FSR_macro
C38 F8 H28 N2 O8 Ru2,DEFGIH_FSR_macro
C38 F4 H32 N2 O8 Ru2,DEFGON_FSR_macro
C40 F8 H28 N2 O12 Ru2,DEFGUT_FSR_macro
C38 F8 H28 N10 O8 Ru2,DEFHAA_FSR_macro
C12 Cd4 Cl8 H20 N4 S8,DEFHUR01_FSR_macro
C12 Cu6 H24 O24 P4,DEFKUU_FSR_macro
C15 Cl3 H21 Ni9 O33,DEFNOU_FSR_macro
C40 H44 N12 O24 Zn4,DEFREO_FSR_macro
C32 Co4 H16 N16 O8,DEFSUE_FSR_macro
C40 H44 N8 O12 Zn2,DEFVER_FSR_macro
C40 Cd2 H44 N8 O12,DEFVIV_FSR_macro
C40 Cd2 H44 N8 O12,DEFVOB_FSR_macro
C54 H48 N8 O8 Zn2,DEFWOC_FSR_macro
C54 Co2 H48 N8 O8,DEFWUI_FSR_macro
C32 Cu2 H32 N4 O10,DEFYIX_FSR_macro
B4 C28 Cu2 F16 H64 O8 S8,DEGBAT_FSR_macro
C20 Cd2 Cl2 H16 N6 O4,DEGGED01_FSR_macro
C20 Cl2 H16 Mn2 N6 O4,DEGGON_FSR_macro
C24 Cu2 H16 N20,DEGJAC_FSR_macro
C24 Cu4 H16 N20,DEGJEG_FSR_macro
Br4 C38 H48 Hg2 S4,DEGJOP_FSR_macro
Ba2 C32 H28 O16,DEGJUV_FSR_macro
C12 Cu4 H10 I4 N10,DEGJUW_FSR_macro
C44 Cu4 H44 N20 O8,DEGKEH_FSR_macro
C60 H36 N10 O22 Tb2,DEGLEJ_FSR_macro
C48 Cd2 H36 N4 O12,DEGLOS_FSR_macro
C48 Cu4 H32 N8 O16,DEGSIS01_FSR_macro
C26 Cu2 H28 I2 N4,DEGSUE01_FSR_macro
C26 H28 I4 N4 Pb2,DEGTEP01_FSR_macro
Br10 C8 H6 Hg4 N4,DEGTIV_FSR_macro
Br4 C16 H12 Hg4 I8 N8,DEGTOB_FSR_macro
C52 H44 K4 O12,DEHGAB_FSR_macro
C44 H48 O36 Pr4,DEHGEF_FSR_macro
C44 H48 O36 Tb4,DEHGOP_FSR_macro
C40 H32 N16 O16 Zn4,DEHHEG_FSR_macro
C216 Co6 H204 N24 O36,DEHLAF_FSR_macro
C216 H204 N24 O36 Zn6,DEHLEJ_FSR_macro
C216 Cd6 H204 N24 O36,DEHLIN_FSR_macro
C52 H32 Mn2 N4 O12 P2,DEHWOE_FSR_macro
C30 Gd2 H32 O22,DEHWUJ01_FSR_macro
C30 H32 O22 Tb2,DEHXAQ_FSR_macro
C30 H32 O22 Sm2,DEHXEU01_FSR_macro
C30 H32 O22 Sm2,DEHXEU_FSR_macro
C18 Cd2 Cl2 H22 N12 O2,DEHYAS_FSR_macro
C28 H24 N4 O20 P4 Zn6,DEHYOF_FSR_macro
C40 H60 Hg8 I12 N16 S8,DEJDAA_FSR_macro
C40 Cu4 H24 N16 S2,DEJGOP_FSR_macro
C40 Cu4 H24 N16 S4,DEJGUV_FSR_macro
C76 Cu4 H40 N8 O20,DEJHUY_FSR_macro
C30 H6 O24 Sc4,DEJJEK_FSR_macro
C46 H26 N10 O40 Zn7,DEJJIN_FSR_macro
C72 Dy4 H132 N12 O60 P12,DEJMUB_FSR_macro
C72 Eu4 H132 N12 O60 P12,DEJNAI_FSR_macro
C72 Gd4 H132 N12 O60 P12,DEJNEM_FSR_macro
C72 H132 N12 O60 P12 Tb4,DEJNIQ_FSR_macro
B4 C56 Co4 H60 N32 O8,DEJROB_FSR_macro
C40 Er2 H54 N4 O32 P8,DEJVIY_FSR_macro
C48 H40 N22 Nd2,DEJWAR_FSR_macro
C44 H40 N4 O8 Zn2,DEJYOJ_FSR_macro
C48 Dy4 H36 N24 O24,DEKCEE_FSR_macro
C48 Cu4 H28 N8 O16,DEKFOQ_FSR_macro
C44 H52 N12 O12 S8 Zn2,DEKGAE_FSR_macro
C64 Cu16 H112 I8 N24,DEKGOS_FSR_macro
C68 H48 Mn2 N8 O10,DEKHEH_FSR_macro
C60 H44 Mn2 N8 O8,DEKHUX_FSR_macro
C24 H22 La2 O14,DEKLAH_FSR_macro
C24 H26 La2 O16,DEKLEL_FSR_macro
C18 F2 Ga6 H26 N2 O24 P8,DEKPAL_FSR_macro
C60 Cd4 H48 N32 O24,DEKQUF_FSR_macro
Br4 C48 Fe2 H28 N20,DEKVAS02_FSR_macro
C112 H108 N20 O16 Zn4,DEKXUP_FSR_macro
C40 Cd4 H44 N28 Ni4,DEKYUP_FSR_macro
Ag2 C32 H34 N4 O6 S2,DEKZAX_FSR_macro
Ag2 C18 H20 N6 O6,DEKZEB_FSR_macro
Ba2 C14 H24 O10,DEKZIE_FSR_macro
Ba4 C20 H56 O32,DEKZUQ_FSR_macro
C112 Cu8 H80 N32 S8,DELGIM_FSR_macro
C48 H40 N8 O16 Zn4,DELTAQ01_FSR_macro
C40 Cl4 H32 N8 Na4 O16,DEMMIS_FSR_macro
C52 F12 H32 K4 N8 O12 S4,DEMNOZ_FSR_macro
C56 H48 Li4 N12 O12,DEMPER_FSR_macro
C56 H48 N12 Na4 O12,DEMPOB_FSR_macro
C52 F12 H32 N8 O12 Rb4 S4,DEMQAO_FSR_macro
C48 Cl8 H40 N16 Zn4,DEMVAT01_FSR_macro
C48 Cl8 H40 N16 Zn4,DEMVAT_FSR_macro
C20 H12 Mn4 N20 O8,DENFUA_FSR_macro
C24 H16 Mn4 N8 O16,DENGAH_FSR_macro
C68 Co4 H84 N8 O16,DENKOX_FSR_macro
C13 Cl2 Co1 H14 N2,DENTAS_FSR_macro
C52 Cd4 Cl8 H56 N8,DENTEW01_FSR_macro
C26 Cd2 Cl4 H28 N4,DENTEW_FSR_macro
Ag4 C52 H56 N12 O12,DENTIA_FSR_macro
C52 Cd6 Cl12 H56 N8,DENVIC_FSR_macro
C14 H14 N2 Ni2 O12,DENZIG_FSR_macro
C60 H48 N20 O24 Zn4,DEPHIS_FSR_macro
C32 H44 O44 S4 Y4,DEPHUC01_FSR_macro
C8 H16 N4 O12 Zn2,DEPJIR02_FSR_macro
C52 Cl4 Cu4 H44 N16 O4,DEPQIB_FSR_macro
C14 H22 N4 Na2 O16 Pd2,DEPSAS_FSR_macro
C24 Cl8 Cu8 H32 N8,DEPVUQ_FSR_macro
Br8 C24 Cu8 H32 N8,DEPWAX_FSR_macro
C16 H32 Mn2 N24 O4,DEPWUR_FSR_macro
C120 H112 N4 O28 S4 Zn4,DEQDUB_FSR_macro
C40 H32 N4 O12 Zn2,DEQVEB_FSR_macro
C120 H96 Mn4 N16 O24,DEQVIF_FSR_macro
C40 Cl4 H56 Na4 O32,DERJIT_FSR_macro
C18 H30 Ni2 O24 Zn1,DERYAB_FSR_macro
C64 H84 N4 Ni2 O4 S8,DERYIJ_FSR_macro
C56 Cd8 H32 N8 O36,DESHOZ_FSR_macro
C20 H16 O14 Pb2,DESKIW_FSR_macro
C32 Cr2 H36 N16 O12 Tb2,DETMIB_FSR_macro
C24 Cu2 H20 N8 O12,DEVBIQ_FSR_macro
C16 H40 N8 O12 S4 Zn4,DEWHET_FSR_macro
C4 H16 N4 O12 S4 Zn4,DEWHOD_FSR_macro
Ag2 C26 H18 N4 O6 S12,DEWLOJ_FSR_macro
C36 H20 O34 Sc4,DEWNUR_FSR_macro
C52 H30 N4 O20 Tb2,DEXDOB_FSR_macro
Ag4 Au4 C64 Cl16 F24 H16 N8,DEXHOG_FSR_macro
C4 Cl8 H16 Hg4 N24,DEXJOH_FSR_macro
C66 Co1 H46 N6 O4,DEXVEJ_FSR_macro
Ag16 Br16 C24 H48 N16,DEXXAF_FSR_macro
C60 H48 Mn6 N24 O24,DEYCAN_FSR_macro
C68 Ca4 H44 N8 O20,DEYDES_FSR_macro
C36 H34 N6 Ni2 O14 V4,DEYJIC_FSR_macro
Br8 C46 Cd2 H28 N12 O10,DEYMEB_FSR_macro
C44 Cd4 H28 N24 O16,DEYMIF_FSR_macro
C8 H8 Mn2 N16,DEYMOJ_FSR_macro
C28 Co1 F8 H30 N8 O10,DEYSUX_FSR_macro
C36 H28 Hg2 I4 N8 O4,DEYTAD_FSR_macro
C104 H56 N8 O32 Zn8,DEYVUA_FSR_macro
C12 Cl2 Cu2 H8 I2 N2 O4,DEYWAI01_FSR_macro
Br2 C10 Cu1 H16 N16 O6,DEYXEN_FSR_macro
C72 Co8 H64 O64,DEYXIQ_FSR_macro
Br4 C20 Cu2 H32 N32 O12,DEYXOX_FSR_macro
C20 Cd2 H28 N16 Pd2,DEYXUC_FSR_macro
Br4 C8 Cu2 H16 N16 O12,DEYYEO_FSR_macro
C32 H24 O16 Pb2,DEZBAO_FSR_macro
C20 H16 N4 O16 Yb2,DEZFAR_FSR_macro
C20 H20 Ho2 N4 O18,DEZFEV_FSR_macro
C20 H20 N4 O18 Tb2,DEZFIZ_FSR_macro
C72 H56 Mn8 N56 O8,DEZKAW_FSR_macro
C12 Cd2 H12 N6 O2 S4,DEZMOL_FSR_macro
C8 Cd1 H8 N4 O2 S2,DEZMUR_FSR_macro
C80 Cu8 H64 N16 O80 Si2 W24,DEZPUU_FSR_macro
C12 Cu2 H8 N2 O8,DEZZUE_FSR_macro
C40 Cu4 H28 N4 O16,DIBBAS_FSR_macro
Ag2 Br2 C38 H38 N2 P2,DIBCID_FSR_macro
C40 Fe2 H28 N4 O10,DIBGOM_FSR_macro
C32 Cu2 H20 N10 O18 Tb2,DIBWUI_FSR_macro
C32 Cu2 H20 Ho2 N10 O18,DIBXAP_FSR_macro
C32 Cu2 Gd2 H20 N10 O18,DIBXET_FSR_macro
C32 Cu2 Dy2 H20 N10 O18,DIBXOD_FSR_macro
C22 H32 N4 O16 Sr2,DIBZEV_FSR_macro
Ag2 C38 Cl2 H38 N2 P2,DICGUU_FSR_macro
C32 H60 N8 Na4 O8 S8,DICHUV_FSR_macro
C36 H32 La4 N4 O28,DICJUW_FSR_macro
C44 H42 N4 O14 Zn2,DICKOR_FSR_macro
C48 H36 N4 O12 Zn2,DICKUX_FSR_macro
C22 Cl4 Cu2 H16 N4 O2,DICVEQ_FSR_macro
C28 Cu2 H32 I8 O16,DICVOC_FSR_macro
C20 Cu1 H18 I8 O12,DICVUI_FSR_macro
C192 Co8 H128 N16 O32,DIDBEZ_FSR_macro
C44 H38 N6 O12 Zn2,DIDDIE_FSR_macro
C80 H52 N4 O20 Zn4,DIDDOK_FSR_macro
C36 Cd2 H20 N4 O8 S2,DIDFIH_FSR_macro
C16 Cd2 H16 N12 S4,DIDKAC01_FSR_macro
Ag4 C40 H24 N8,DIDKEJ_FSR_macro
C22 Cu2 H18 N4,DIDNOV_FSR_macro
